modelvec,id,firm,market,price,const,mpd,air,space,hpwt,share,share_out,prodvec,newmodv,mpg,quantity
MB3002,4455,9,19,31.612903,1,2.428991,1,1.28232,0.492212,5.80E-05,0.900926,MB3002,MB300289,2,5.4
MB300,4456,9,19,36.169355,1,2.186092,1,1.28232,0.542113,0.000242,0.900926,MB300,MB30089,1.8,22.6
MB300S,4457,9,19,41.451613,1,2.064643,1,1.452642,0.474531,6.70E-05,0.900926,MB300S,MB300S88,1.7,6.3
MB300S,4458,9,19,44.435484,1,2.064643,1,1.492077,0.469496,4.10E-05,0.900926,MB300S,MB300S88,1.7,3.8
MB420S,4459,9,19,49.362903,1,1.821743,1,1.492077,0.517375,8.00E-05,0.900926,MB420S,MB420S87,1.5,7.5
MB560S,4460,9,19,58.290323,1,1.700294,1,1.492077,0.583333,5.80E-05,0.900926,MB560S,MB560S89,1.4,5.4
MB560S,4461,9,19,51.798387,1,1.821743,1,1.271115,0.612686,7.90E-05,0.900926,MB560S,MB560S89,1.5,7.4
MB560S,4462,9,19,64.387097,1,1.700294,1,1.43424,0.607918,1.80E-05,0.900926,MB560S,MB560S89,1.4,1.7
MCXR4T,4463,18,19,15.934677,1,2.307542,1,1.21312,0.599315,4.30E-05,0.900926,MCXR4T,MCXR4T88,1.9,4
MCSCOR,4464,18,19,20.203226,1,2.307542,1,1.29548,0.44582,5.00E-05,0.900926,MCSCOR,MCSCOR88,1.9,4.7
MTMIRA,4465,10,19,7.144355,1,3.886386,0,1.042659,0.36193,0.000312,0.900926,MTMIRA,MTMIRA88,3.2,29.1
MTGALA,4466,10,19,8.847581,1,2.79334,0,1.226613,0.392157,0.000327,0.900926,MTGALA,MTGALA85,2.3,30.5
MTSIGM,4467,10,19,13.765323,1,2.186092,1,1.239286,0.461789,2.20E-05,0.900926,MTSIGM,MTSIGM89,1.8,2.1
MTPREC,4468,10,19,4.630645,1,3.279138,0,1.015279,0.314669,0.000161,0.900926,MTPREC,MTPREC87,2.7,15
NISENT,4469,2,19,5.644355,1,3.279138,0,1.089802,0.41744,0.002368,0.900926,NISENT,NISENT89,2.7,221
NIPULS,4470,2,19,9.676613,1,3.157689,0,1.100565,0.376884,0.000256,0.900926,NIPULS,NIPULS89,2.6,23.9
NISTAN,4471,2,19,9.837903,1,3.522037,0,1.18237,0.33935,0.000457,0.900926,NISTAN,NISTAN84,2.9,42.7
NIMAXI,4472,2,19,14.112097,1,2.428991,1,1.300068,0.518471,0.001168,0.900926,NIMAXI,NIMAXI85,2,109
NI240-,4473,2,19,10.684677,1,2.428991,0,1.1837,0.52691,0.000731,0.900926,NI240-,NI240-89,2,68.2
NI300Z,4474,2,19,22.016129,1,2.064643,1,1.177386,0.521492,0.000282,0.900926,NI300Z,NI300Z84,1.7,26.3
PTLEMA,4475,19,19,5.321774,1,3.643487,0,1.072235,0.346442,0.000478,0.900926,PTLEMA,PTLEMA88,3,44.6
PS944,4476,12,19,26.810484,1,2.307542,1,1.1611,0.565248,1.40E-05,0.900926,PS944,PS94489,1.9,1.3
PS944T,4477,12,19,36.209677,1,2.307542,1,1.153587,0.823883,9.00E-06,0.900926,PS944T,PS944T89,1.9,0.8
PS911C,4478,12,19,41.294355,1,2.186092,1,1.09785,0.776488,2.90E-05,0.900926,PS911C,PS911C89,1.8,2.7
PS911T,4479,12,19,57.237903,1,1.700294,1,1.180611,0.947581,1.10E-05,0.900926,PS911T,PS911T89,1.4,1
PS911C,4480,12,19,68.596774,1,2.186092,1,1.08745,0.772599,2.00E-05,0.900926,PS911C,PS911C89,1.8,1.9
PS928,481,12,19,60.116935,1,1.700294,1,1.287663,0.901569,9.00E-06,0.900926,PS928,PS92886,1.4,0.8
SA900,4482,11,19,13.705645,1,2.67189,1,1.225595,0.472674,0.000148,0.900926,SA900,SA90089,2.2,13.8
SA900T,4484,11,19,19.189516,1,2.550441,1,1.225595,0.579081,9.10E-05,0.900926,SA900T,SA900T89,2.1,8.5
SA9000,4485,11,19,19.71371,1,2.67189,1,1.262386,0.432756,2.80E-05,0.900926,SA9000,SA900089,2.2,2.6
SA9000,4486,11,19,24.915323,1,2.67189,1,1.306108,0.507775,3.50E-05,0.900926,SA9000,SA900089,2.2,3.3
SA9000,4487,11,19,24.834677,1,2.67189,1,1.262386,0.508421,3.00E-05,0.900926,SA9000,SA900089,2.2,2.8
SBWAGO,4488,5,19,9.555645,1,3.036239,0,1.156272,0.379747,0.000214,0.900926,SBWAGO,SBWAGO89,2.5,20
SBXT,4489,5,19,10.541129,1,2.914789,0,1.18104,0.395112,0.000129,0.900926,SBXT,SBXT87,2.4,12
SBJUST,4490,5,19,4.730645,1,4.129285,0,0.87882,0.378223,0.00023,0.900926,SBJUST,SBJUST87,3.4,21.5
TYCORO,4491,1,19,6.893548,1,3.643487,0,1.110356,0.407793,0.002132,0.900926,TYCORO,TYCORO88,3,199
TYTERC,4492,1,19,5.78871,1,4.250735,0,1.06688,0.39,0.001044,0.900926,TYTERC,TYTERC87,3.5,97.5
TYCELI,4493,1,19,9.522581,1,3.157689,0,1.168328,0.472085,0.000663,0.900926,TYCELI,TYCELI87,2.6,61.9
TYSUPR,4494,1,19,18.032258,1,2.186092,1,1.249653,0.578202,0.000155,0.900926,TYSUPR,TYSUPR86,1.8,14.5
TYCAMR,4495,1,19,9.941935,1,3.157689,0,1.227354,0.427509,0.002753,0.900926,TYCAMR,TYCAMR87,2.6,257
TYCRES,4496,1,19,17.337097,1,2.307542,1,1.276008,0.556043,0.000256,0.900926,TYCRES,TYCRES89,1.9,23.9
TYMR2,4497,1,19,11.127419,1,2.914789,0,1.02008,0.489362,5.60E-05,0.900926,TYMR2,TYMR287,2.4,5.2
VWCABR,4498,7,19,12.254032,1,2.914789,0,0.989026,0.395778,0.000106,0.900926,VWCABR,VWCABR87,2.4,9.9
VWJETT,4499,7,19,7.991935,1,3.036239,0,1.12267,0.432526,0.000595,0.900926,VWJETT,VWJETT88,2.5,55.5
VWGOLF,4500,7,19,6.826613,1,3.036239,0,1.0349,0.455789,0.000238,0.900926,VWGOLF,VWGOLF88,2.5,22.2
VWFOX,4501,7,19,5.556452,1,3.036239,0,1.02942,0.380997,0.000403,0.900926,VWFOX,VWFOX87,2.5,37.6
VV240,4502,6,19,13.91129,1,2.550441,1,1.278027,0.390545,0.000437,0.900926,VV240,VV24089,2.1,40.8
VV740,4503,6,19,16.681452,1,2.550441,1,1.305612,0.385917,0.000505,0.900926,VV740,VV74085,2.1,47.1
VV760,4504,6,19,25.931452,1,2.064643,1,1.305612,0.438995,0.000126,0.900926,VV760,VV76085,1.7,11.8
VV780,4505,6,19,30.475806,1,2.064643,1,1.308384,0.424597,2.10E-05,0.900926,VV780,VV78088,1.7,2
YUYUGO,4506,23,19,3.507258,1,3.400588,0,0.84373,0.283843,0.000112,0.900926,YUYUGO,YUYUGO86,2.8,10.5
EAGPRM,4507,15,19,10.948387,1,2.67189,0,1.3496,0.384216,0.000423,0.900926,EAGPRM,EAGPRM89,2.2,39.5
PLHORI,4508,16,19,5.318548,1,3.157689,0,1.090176,0.405052,0.000421,0.900926,PLHORI,PLHORI87,2.6,39.3
PLLASE,4509,16,19,8.384677,1,2.914789,0,1.133825,0.381743,0.000225,0.900926,PLLASE,PLLASE89,2.4,21
PLSUND,4510,16,19,6.931452,1,2.914789,0,1.151503,0.370076,0.000903,0.900926,PLSUND,PLSUND87,2.4,84.3
PLRELI,4511,16,19,6.125,1,3.036239,0,1.21448,0.383663,0.00035,0.900926,PLRELI,PLRELI83,2.5,32.7
PLACCL,4512,16,19,8,1,2.914789,0,1.233972,0.36324,0.000986,0.900926,PLACCL,PLACCL89,2.4,92
PLLEBA,4513,16,19,9.270161,1,2.914789,0,1.232132,0.342668,0.000899,0.900926,PLLEBA,PLLEBA89,2.4,83.9
PLLEBA,4514,16,19,13.78629,1,2.914789,1,1.232132,0.594668,4.80E-05,0.900926,PLLEBA,PLLEBA89,2.4,4.5
CROMNI,4515,16,19,5.318548,1,3.157689,0,1.090176,0.405052,0.00043,0.900926,CROMNI,CROMNI89,2.6,40.1
CRSHAD,4516,16,19,6.931452,1,2.914789,0,1.155541,0.357417,0.000888,0.900926,CRSHAD,CRSHAD89,2.4,82.9
CRDAYT,4517,16,19,7.495968,1,2.914789,0,1.241856,0.363504,0.000686,0.900926,CRDAYT,CRDAYT89,2.4,64
CRARIE,4518,16,19,6.125,1,3.036239,0,1.21448,0.383663,0.000336,0.900926,CRARIE,CRARIE89,2.5,31.4
CRLANC,4519,16,19,9.028226,1,2.914789,0,1.232132,0.34292,3.30E-05,0.900926,CRLANC,CRLANC89,2.4,3.1
CRSPIR,4520,16,19,8.060484,1,2.914789,0,1.219476,0.361664,0.00082,0.900926,CRSPIR,CRSPIR89,2.4,76.5
CRDYNA,4521,16,19,9.915323,1,2.67189,0,1.3152,0.334225,0.001168,0.900926,CRDYNA,CRDYNA89,2.2,109
FDESCO,4522,18,19,5.616129,1,3.036239,0,1.115028,0.401427,0.003567,0.900926,FDESCO,FDESCO87,2.5,333
FDMUST,4523,18,19,7.298387,1,2.79334,0,1.226668,0.318956,0.001725,0.900926,FDMUST,FDMUST88,2.3,161
FDTEMP,4524,18,19,7.425,1,2.550441,0,1.206861,0.387505,0.002442,0.900926,FDTEMP,FDTEMP88,2.1,228
FDTAUR,4525,18,19,9.498387,1,2.550441,0,1.333872,0.304465,0.003728,0.900926,FDTAUR,FDTAUR86,2.1,348
FDTBIR,4526,18,19,11.783871,1,2.064643,1,1.444549,0.390952,0.001286,0.900926,FDTBIR,FDTBIR89,1.7,120
FDPROB,4527,18,19,8.825,1,2.914789,0,1.20183,0.405157,0.001425,0.900926,FDPROB,FDPROB89,2.4,133
FDCROW,4528,18,19,12.783065,1,2.064643,1,1.63525,0.392567,0.001157,0.900926,FDCROW,FDCROW89,1.7,108
MCTOPA,4529,18,19,8.895161,1,2.67189,0,1.206861,0.381769,0.000918,0.900926,MCTOPA,MCTOPA88,2.2,85.7
MCSABL,4530,18,19,11.371774,1,2.550441,1,1.360776,0.44757,0.001178,0.900926,MCSABL,MCSABL86,2.1,110
MCCOUG,4531,18,19,12.458065,1,2.064643,1,1.444549,0.392157,0.001067,0.900926,MCCOUG,MCCOUG88,1.7,99.6
MCGRAN,4532,18,19,13.468548,1,2.064643,1,1.660825,0.398618,0.001189,0.900926,MCGRAN,MCGRAN84,1.7,111
LCCONT,4533,18,19,22.927419,1,2.064643,1,1.491077,0.385144,0.000604,0.900926,LCCONT,LCCONT86,1.7,56.4
LCTOWN,4534,18,19,20.614516,1,2.064643,1,1.711952,0.37092,0.001275,0.900926,LCTOWN,LCTOWN84,1.7,119
LCMKVI,4535,18,19,22.233065,1,2.064643,1,1.437852,0.601122,0.000264,0.900926,LCMKVI,LCMKVI89,1.7,24.6
BKSKYH,4536,19,19,7.487903,1,3.157689,0,1.16545,0.371901,0.000176,0.900926,BKSKYH,BKSKYH82,2.6,16.4
BKSKYL,4537,19,19,8.96371,1,2.79334,0,1.1988,0.425861,0.000682,0.900926,BKSKYL,BKSKYL89,2.3,63.7
BKCENT,4538,19,19,10.023387,1,2.79334,0,1.312354,0.359633,0.001436,0.900926,BKCENT,BKCENT82,2.3,134
BKREGA,4539,19,19,11.785484,1,2.428991,1,1.39345,0.413486,0.000814,0.900926,BKREGA,BKREGA88,2,76
BKLESA,4540,19,19,12.439516,1,2.307542,1,1.42266,0.505051,0.001575,0.900926,BKLESA,BKLESA87,1.9,147
BKREAT,4541,19,19,21.532258,1,2.186092,1,1.33955,0.486152,8.50E-05,0.900926,BKREAT,BKREAT88,1.8,7.9
BKELEC,4542,19,19,14.939516,1,2.307542,1,1.425556,0.501672,0.000831,0.900926,BKELEC,BKELEC88,1.9,77.6
BKRIVI,4543,19,19,18.177419,1,2.186092,1,1.421811,0.480489,0.000206,0.900926,BKRIVI,BKRIVI88,1.8,19.2
CDALLA,4544,19,19,46.115323,1,1.821743,1,1.31271,0.572738,3.40E-05,0.900926,CDALLA,CDALLA89,1.5,3.2
CDSEVI,4545,19,19,23.991935,1,2.064643,1,1.352772,0.446815,0.000246,0.900926,CDSEVI,CDSEVI88,1.7,23
CDDEVI,4546,19,19,20.512097,1,2.064643,1,1.507048,0.446043,0.001821,0.900926,CDDEVI,CDDEVI88,1.7,170
CDBROG,4548,19,19,20.725,1,2.064643,1,1.61415,0.334129,0.000426,0.900926,CDBROG,CDBROG89,1.7,39.8
CDELDO,4549,19,19,21.562903,1,2.064643,1,1.372338,0.453084,0.000321,0.900926,CDELDO,CDELDO88,1.7,30
CVPRIZ,4550,19,19,8.032258,1,3.643487,0,1.112964,0.439466,0.000962,0.900926,CVPRIZ,CVPRIZ89,3,89.8
CVCAVA,4551,19,19,6.770161,1,2.186092,0,1.17876,0.367347,0.00316,0.900926,CVCAVA,CVCAVA84,1.8,295
CVCAMA,4552,19,19,9.270161,1,2.186092,0,1.39776,0.438027,0.001022,0.900926,CVCAMA,CVCAMA86,1.8,95.4
CVCELE,4553,19,19,9.270161,1,2.79334,0,1.304919,0.356234,0.00151,0.900926,CVCELE,CVCELE84,2.3,141
CVCORS,4554,19,19,8.052419,1,2.914789,0,1.250788,0.346821,0.003492,0.900926,CVCORS,CVCORS87,2.4,326
CVLUMI,4555,19,19,9.583065,1,2.550441,0,1.40296,0.344396,0.001189,0.900926,CVLUMI,CVLUMI89,2.1,111
CVCAPR,4556,19,19,11.181452,1,2.307542,1,1.599988,0.46033,0.001585,0.900926,CVCAPR,CVCAPR89,1.9,148
CVVETT,4557,19,19,25.439516,1,2.064643,1,1.25315,0.744648,0.000256,0.900926,CVVETT,CVVETT89,1.7,23.9
ODCALA,4558,19,19,8.060484,1,2.914789,0,1.192596,0.437898,0.00102,0.900926,ODCALA,ODCALA89,2.4,95.2
ODCIER,4559,19,19,9.834677,1,2.79334,0,1.322585,0.402047,0.002035,0.900926,ODCIER,ODCIER89,2.3,190
ODSUPR,4560,19,19,11.58871,1,2.428991,1,1.36391,0.4168,0.00107,0.900926,ODSUPR,ODSUPR89,2,99.9
OD88,4561,19,19,12.334677,1,2.307542,1,1.419764,0.505515,0.001478,0.900926,OD88,OD8889,1.9,138
OD98,4562,19,19,15.53629,1,2.186092,1,1.421936,0.495644,0.000704,0.900926,OD98,OD9889,1.8,65.7
ODTORO,4563,19,19,17.737903,1,2.307542,1,1.3275,0.490925,0.000108,0.900926,ODTORO,ODTORO88,1.9,10.1
PTSUNB,4564,19,19,7.13629,1,3.279138,0,1.202019,0.402516,0.001082,0.900926,PTSUNB,PTSUNB87,2.7,101
PTFIRE,4565,19,19,9.676613,1,2.186092,0,1.37922,0.437885,0.000589,0.900926,PTFIRE,PTFIRE85,1.8,55
PTGRAN,4566,19,19,8.442742,1,2.550441,0,1.20631,0.38014,0.002164,0.900926,PTGRAN,PTGRAN89,2.1,202
PT6000,4567,19,19,9.652419,1,2.79334,0,1.35936,0.349501,0.000726,0.900926,PT6000,PT600082,2.3,67.8
PTGPRI,4569,19,19,11.270161,1,2.428991,1,1.394141,0.41922,0.001211,0.900926,PTGPRI,PTGPRI89,2,113
PTBONN,4570,19,19,11.958871,1,2.186092,1,1.432627,0.500759,0.000938,0.900926,PTBONN,PTBONN87,1.8,87.6
ACINTE,5421,3,20,9.143076,1,2.639135,0,1.165346,0.510004,0.000886,0.907801,ACINTE,ACINTE90,2.1,83.599
ACLEGE,5422,3,20,18.944147,1,2.387788,1,1.29156,0.509716,0.000569,0.907801,ACLEGE,ACLEGE86,1.9,53.666
ARSPDR,5424,20,20,16.029074,1,2.890481,0,1.071603,0.470958,1.60E-05,0.907801,ARSPDR,ARSPDR90,2.3,1.549
AD80SE,5425,7,20,14.460597,1,2.764808,1,1.175921,0.413476,4.70E-05,0.907801,AD80SE,AD80SE90,2.2,4.402
AD90SE,5426,7,20,18.355011,1,2.513462,1,1.175921,0.466117,3.60E-05,0.907801,AD90SE,AD90SE90,2,3.38
AD100S,5427,7,20,20.581484,1,2.262115,1,1.375878,0.42735,9.20E-05,0.907801,AD100S,AD100S90,1.8,8.67
AD200S,5428,7,20,25.558531,1,2.136442,1,1.375878,0.496476,2.00E-05,0.907801,AD200S,AD200S90,1.7,1.859
BW325i,5430,8,20,18.859985,1,2.262115,1,1.103544,0.597865,0.000306,0.907801,BW325i,BW325i90,1.8,28.819
BW535i,5433,8,20,31.752104,1,1.885096,1,1.280162,0.589235,0.000239,0.907801,BW535i,BW535i90,1.5,22.524
BW735i,5434,8,20,37.490436,1,1.885096,1,1.403358,0.542373,0.000111,0.907801,BW735i,BW735i88,1.5,10.46
BKCENT,5438,19,20,10.13772,1,2.890481,1,1.312354,0.38746,0.001189,0.907801,BKCENT,BKCENT90,2.3,112.181
BKLESA,5441,19,20,12.352716,1,2.262115,1,1.42266,0.510204,0.0016,0.907801,BKLESA,BKLESA87,1.8,150.924
BKPARK,5442,19,20,21.289212,1,2.262115,1,1.510272,0.471306,0.000667,0.907801,BKPARK,BKPARK90,1.8,62.953
BKREAT,5443,19,20,21.679419,1,2.262115,1,1.33955,0.489324,7.00E-05,0.907801,BKREAT,BKREAT88,1.8,6.599
BKREGA,5444,19,20,11.629686,1,2.387788,1,1.39345,0.417053,0.000959,0.907801,BKREGA,BKREGA88,1.9,90.428
BKRIVI,5445,19,20,17.628156,1,2.262115,1,1.449573,0.476465,0.000212,0.907801,BKRIVI,BKRIVI88,1.8,20.006
BKSKYL,5446,19,20,8.083397,1,2.890481,0,1.1988,0.430023,0.000983,0.907801,BKSKYL,BKSKYL89,2.3,92.749
CDALLA,5447,19,20,40.589135,1,1.885096,1,1.313445,0.580383,3.60E-05,0.907801,CDALLA,CDALLA89,1.5,3.407
CDBROU,5448,19,20,20.96404,1,2.136442,1,1.69065,0.326874,0.000317,0.907801,CDBROU,CDBROU88,1.7,29.869
CDDEVI,5449,19,20,20.627391,1,2.010769,1,1.453359,0.519331,0.00179,0.907801,CDDEVI,CDDEVI90,1.6,168.832
CDELDO,5450,19,20,22.077276,1,2.010769,1,1.385736,0.525394,0.000242,0.907801,CDELDO,CDELDO90,1.6,22.832
CDSEVI,5452,19,20,24.353481,1,2.010769,1,1.37376,0.517241,0.000352,0.907801,CDSEVI,CDSEVI90,1.6,33.228
CVCAMA,5454,19,20,8.412395,1,2.010769,0,1.39776,0.450595,0.000823,0.907801,CVCAMA,CVCAMA86,1.6,77.599
CVCAPR,5455,19,20,11.113236,1,2.387788,1,1.599988,0.447016,0.001634,0.907801,CVCAPR,CVCAPR89,1.9,154.067
CVCAVA,5456,19,20,5.797246,1,3.141827,0,1.17876,0.385396,0.003129,0.907801,CVCAVA,CVCAVA84,2.5,295.123
CVCELE,5457,19,20,9.48355,1,2.639135,0,1.322244,0.372376,0.000301,0.907801,CVCELE,CVCELE90,2.1,28.368
CVCORS,5458,19,20,7.264728,1,3.016154,0,1.250788,0.360531,0.002939,0.907801,CVCORS,CVCORS87,2.4,277.176
CVCORV,5459,19,20,24.467483,1,2.010769,1,1.25315,0.752688,0.000241,0.907801,CVCORV,CVCORV87,1.6,22.69
CVLUMI,5460,19,20,9.288447,1,2.639135,0,1.422528,0.353357,0.002315,0.907801,CVLUMI,CVLUMI89,2.1,218.288
CRIMPE,5461,16,20,19.506503,1,2.136442,1,1.39867,0.420168,0.000143,0.907801,CRIMPE,CRIMPE81,1.7,13.518
CRLEBA,5462,16,20,9.560061,1,2.387788,0,1.266565,0.349284,0.000614,0.907801,CRLEBA,CRLEBA83,1.9,57.881
CRNYRK,5463,16,20,12.503443,1,2.136442,0,1.333904,0.448616,0.000416,0.907801,CRNYRK,CRNYRK90,1.7,39.252
CRNYRK,5464,16,20,15.960214,1,2.136442,1,1.368354,0.42584,0.000408,0.907801,CRNYRK,CRNYRK90,1.7,38.495
DGCOLT,5466,16,20,5.241775,1,3.895865,0,1.042659,0.369189,0.00042,0.907801,DGCOLT,DGCOLT90,3.1,39.602
DGDAYT,5467,16,20,7.456006,1,3.016154,0,1.241856,0.357398,0.000363,0.907801,DGDAYT,DGDAYT84,2.4,34.253
DGDYNA,5468,16,20,9.942617,1,2.764808,0,1.324258,0.332668,0.00115,0.907801,DGDYNA,DGDYNA88,2.2,108.436
DGMONA,5469,16,20,11.472839,1,2.136442,0,1.3496,0.486539,0.000136,0.907801,DGMONA,DGMONA90,1.7,12.818
DGSHAD,5470,16,20,6.7215,1,3.016154,0,1.155541,0.356322,0.000354,0.907801,DGSHAD,DGSHAD87,2.4,33.384
DGSPIR,5472,16,20,8.029839,1,3.016154,0,1.219476,0.357398,0.000966,0.907801,DGSPIR,DGSPIR90,2.4,91.152
EGPREM,5473,16,20,11.744453,1,2.136442,0,1.3496,0.496196,0.000193,0.907801,EGPREM,EGPREM90,1.7,18.172
EGSUMM,5474,16,20,6.805662,1,3.518846,0,1.117557,0.356671,1.10E-05,0.907801,EGSUMM,EGSUMM90,2.8,1.037
EGTALO,5475,16,20,9.942617,1,2.764808,0,1.153356,0.497971,0.000299,0.907801,EGTALO,EGTALO90,2.2,28.227
FDESCO,5476,18,20,5.663351,1,4.021538,0,1.116346,0.401427,0.003061,0.907801,FDESCO,FDESCO87,3.2,288.727
FDFEST,5478,18,20,4.834736,1,4.398558,0,0.88796,0.352941,0.000557,0.907801,FDFEST,FDFEST88,3.5,52.52
FDLTDC,5479,18,20,13.20352,1,2.136442,1,1.63525,0.392567,0.001251,0.907801,FDLTDC,FDLTDC90,1.7,118.017
FDMUST,5481,18,20,7.234889,1,2.890481,0,1.226668,0.318956,0.001316,0.907801,FDMUST,FDMUST88,2.3,124.135
FDPROB,5482,18,20,8.775822,1,3.016154,0,1.20183,0.40293,0.001093,0.907801,FDPROB,FDPROB89,2.4,103.062
FDTAUR,5483,18,20,9.671002,1,2.262115,0,1.333872,0.304465,0.003322,0.907801,FDTAUR,FDTAUR86,1.8,313.274
FDTEMP,5484,18,20,7.255547,1,2.890481,0,1.206861,0.387505,0.002283,0.907801,FDTEMP,FDTEMP88,2.3,215.29
FDTHND,5485,18,20,11.461362,1,2.136442,1,1.444549,0.390952,0.001125,0.907801,FDTHND,FDTHND90,1.7,106.124
GOMETR,5486,19,20,4.58684,1,5.780962,0,0.90582,0.339506,0.000556,0.907801,GOMETR,GOMETR90,4.6,52.409
GOPRIZ,5487,19,20,7.976282,1,3.141827,0,1.112964,0.434597,0.001162,0.907801,GOPRIZ,GOPRIZ90,2.5,109.631
GOSTOR,5488,19,20,7.949503,1,3.895865,0,1.089878,0.416301,0.000889,0.907801,GOSTOR,GOSTOR90,3.1,83.809
HDACCO,5489,3,20,9.292272,1,3.016154,0,1.254792,0.456538,0.004423,0.907801,HDACCO,HDACCO90,2.4,417.179
HDCIVI,5490,3,20,5.076511,1,4.147212,0,1.041573,0.329102,0.001985,0.907801,HDCIVI,HDCIVI89,3.3,187.24
HDPREL,5493,3,20,10.325172,1,2.890481,0,1.195248,0.409197,0.000401,0.907801,HDPREL,HDPREL83,2.3,37.814
HYEXCE,5494,21,20,4.513389,1,3.644519,0,1.020048,0.397059,0.001067,0.907801,HYEXCE,HYEXCE90,2.9,100.59
HYSONA,5495,21,20,7.650344,1,2.639135,0,1.269827,0.426941,0.000316,0.907801,HYSONA,HYSONA89,2.1,29.84
INM30,5496,2,20,17.980107,1,2.387788,1,1.25552,0.486049,7.00E-05,0.907801,INM30,INM3090,1.9,6.603
INQ45,5497,2,20,29.074216,1,2.010769,1,1.436562,0.703797,0.000147,0.907801,INQ45,INQ4590,1.6,13.908
ISIMPU,5498,13,20,9.180566,1,3.2675,0,1.10722,0.539195,3.50E-05,0.907801,ISIMPU,ISIMPU90,2.6,3.327
JGXJS,5499,22,20,36.725325,1,2.136442,1,1.353402,0.652553,5.00E-05,0.907801,JGXJS,JGXJS90,1.7,4.715
JGXJ6,5500,22,20,30.374904,1,2.136442,1,1.549596,0.571355,4.30E-05,0.907801,JGXJ6,JGXJ690,1.7,4.013
LXES25,5501,1,20,16.105585,1,2.387788,1,1.224939,0.493047,0.000238,0.907801,LXES25,LXES2590,1.9,22.433
LXLS40,5502,1,20,27.543994,1,2.262115,1,1.410339,0.66507,0.000436,0.907801,LXLS40,LXLS4090,1.8,41.101
LNCONT,5503,18,20,22.511094,1,2.262115,1,1.491077,0.3822,0.000665,0.907801,LNCONT,LNCONT90,1.8,62.732
LNMARK,5504,18,20,22.376435,1,2.136442,1,1.437852,0.595396,0.000215,0.907801,LNMARK,LNMARK90,1.7,20.239
LNTOWN,5505,18,20,21.412395,1,2.136442,1,1.719762,0.372671,0.001577,0.907801,LNTOWN,LNTOWN90,1.7,148.689
MZ323,5506,4,20,5.048967,1,3.644519,0,1.074852,0.366399,0.000244,0.907801,MZ323,MZ32386,2.9,22.977
MZ626,5507,4,20,9.532517,1,3.016154,0,1.192345,0.421456,0.000681,0.907801,MZ626,MZ62688,2.4,64.242
MZ929,5509,4,20,17.827085,1,2.387788,1,1.316581,0.454415,0.000175,0.907801,MZ929,MZ92988,1.9,16.535
MZMX5M,5510,4,20,10.558531,1,3.141827,0,1.024086,0.531622,0.000381,0.907801,MZMX5M,MZMX5M90,2.5,35.944
MZMX6,5511,4,20,9.394797,1,2.764808,0,1.17705,0.429688,0.000304,0.907801,MZMX6,MZMX688,2.2,28.651
MB190E,5513,9,20,24.177506,1,2.387788,1,1.164415,0.534687,0.00015,0.907801,MB190E,MB190E90,1.9,14.145
MB300D,5514,9,20,30.374904,1,2.136442,1,1.28232,0.356932,0.000259,0.907801,MB300D,MB300D85,1.7,24.4
MB420S,5516,9,20,47.819434,1,1.885096,1,1.492077,0.51341,7.10E-05,0.907801,MB420S,MB420S87,1.5,6.715
MB560S,5517,9,20,56.465187,1,1.759423,1,1.492077,0.580488,5.10E-05,0.907801,MB560S,MB560S90,1.4,4.772
MCCOUG,5519,18,20,12.100995,1,2.136442,1,1.444549,0.388027,0.000809,0.907801,MCCOUG,MCCOUG88,1.7,76.313
MCGRND,5520,18,20,13.606733,1,2.136442,1,1.6554,0.391441,0.001079,0.907801,MCGRND,MCGRND87,1.7,101.737
MCSABL,5521,18,20,11.526396,1,2.513462,1,1.360776,0.447141,0.001026,0.907801,MCSABL,MCSABL86,2,96.803
MCTOPA,5522,18,20,7.656465,1,2.890481,0,1.20891,0.376633,0.00075,0.907801,MCTOPA,MCTOPA88,2.3,70.753
MCTRAC,5523,18,20,6.86228,1,3.644519,0,1.05624,0.366071,0.000366,0.907801,MCTRAC,MCTRAC88,2.9,34.494
MTECLI,5524,10,20,8.277735,1,2.890481,0,1.133825,0.364501,0.000529,0.907801,MTECLI,MTECLI90,2.3,49.877
MTGALA,5525,10,20,8.407804,1,2.639135,0,1.226613,0.382452,0.000435,0.907801,MTGALA,MTGALA85,2.1,40.991
MTMIRA,5526,10,20,5.301454,1,3.895865,0,1.042659,0.367347,0.000527,0.907801,MTMIRA,MTMIRA88,3.1,49.679
MTPREC,5527,10,20,4.513389,1,3.393173,0,1.021662,0.325342,4.90E-05,0.907801,MTPREC,MTPREC90,2.7,4.665
NI240S,5530,2,20,10.136955,1,2.513462,0,1.1837,0.528103,0.000599,0.907801,NI240S,NI240S90,2,56.463
NI300Z,5531,2,20,21.346595,1,2.262115,1,1.194975,0.689655,0.000234,0.907801,NI300Z,NI300Z90,1.8,22.095
NIMAXI,5532,2,20,13.694721,1,2.513462,1,1.300068,0.518471,0.001061,0.907801,NIMAXI,NIMAXI85,2,100.067
NIPULS,5533,2,20,9.371844,1,3.2675,0,1.100565,0.376884,4.10E-05,0.907801,NIPULS,NIPULS89,2.6,3.839
NISENT,5534,2,20,5.661056,1,3.644519,0,1.09224,0.390625,0.000525,0.907801,NISENT,NISENT89,2.9,49.479
